T,,,
1645,10,7.54,8.39
1650,10,7.55,8.44
1655,10,7.57,8.52
1660,10,7.59,8.61
1665,10,7.61,8.69
1670,10,7.62,8.73
1675,10,7.64,8.76
1680,10,7.68,8.8
1685,10,7.73,8.83
1690,10,7.76,8.91
1695,10,7.78,8.99
1700,10,7.81,9.08
1705,10,7.84,9.12
1710,10,7.87,9.17
1715,10,7.95,9.22
1720,10,8.04,9.34
1725,10,8.12,9.46
1730,10,8.18,9.59
1735,10,8.24,9.72
1740,10,8.3,9.8
1745,10,8.35,9.88
1750,10,8.49,9.97
1755,10,8.63,10.07
1760,10,8.77,10.17
1765,10,8.86,10.27
1770,10,8.94,10.28
1775,10,9.02,10.29
1780,10,9.17,10.35
1785,10,9.31,10.4
1790,10,9.47,10.46
1795,10,9.62,10.52
1800,10,9.69,10.56
1805,10,9.75,10.6
1810,10,9.87,10.62
1815,10,9.99,10.65
1820,10,10.12,10.67
1825,10,10.25,10.69
1830,10,10.31,10.66
1835,10,10.43,10.64
1840,10,10.55,10.66
1845,10,10.68,10.67
1850,10,10.8,10.69
1855,10,10.94,10.71
1860,10,11,10.76
1865,10,11.09,10.8
1870,10,11.18,10.82
1875,10,11.27,10.83
1880,10,11.36,10.85
1885,10,11.38,10.87
1890,10,11.41,10.84
1895,10,11.45,10.84
1900,10,11.48,10.85
1905,10,11.51,10.85
1910,10,11.55,10.85
1915,10,11.56,10.86
1920,10,11.57,10.89
1925,10,11.59,10.9
1930,10,11.61,10.91
1935,10,11.62,10.92
1940,10,11.63,10.93
1945,10,11.61,10.91
1950,10,11.59,10.89
1955,10,11.57,10.89
1960,10,11.55,10.88
1965,10,11.53,10.87
1970,10,11.5,10.86
1975,10,11.46,10.87
1980,10,11.43,10.88
1985,10,11.39,10.86
1990,10,11.35,10.83
1995,10,11.34,10.81
2000,10,11.35,10.79
2005,10,11.36,10.76
2010,10,11.38,10.72
2015,10,11.39,10.67
2020,10,11.4,10.62
2025,10,11.42,10.57
2030,10,11.4,10.52
2035,10,11.38,10.5
2040,10,11.36,10.49
2045,10,11.34,10.43
2050,10,11.3,10.38
2055,10,11.26,10.33
2060,10,11.12,10.27
2065,10,10.99,10.24
2070,10,10.86,10.21
2075,10,10.73,10.17
2080,10,10.65,10.07
2085,10,10.56,9.96
2090,10,10.43,9.86
2095,10,10.3,9.8
2100,10,10.17,9.73
2105,10,10.05,9.66
2110,10,10.01,9.6
2115,10,9.96,9.53
2120,10,9.92,9.45
2125,10,9.85,9.38
2130,10,9.78,9.38
2135,10,9.71,9.37
2140,10,9.68,9.36
2145,10,9.66,9.35
2150,10,9.63,9.3
2155,10,9.61,9.25
2160,10,9.55,9.2
2165,10,9.48,9.16
2170,10,9.42,9.12
2175,10,9.39,9.08
2180,10,9.35,9.04
2185,10,9.31,8.97
2190,10,9.27,8.91
2195,10,9.25,8.84
2200,10,9.23,8.81
2205,10,9.21,8.78
2210,10,9.23,8.75
2215,10,9.25,8.73
2220,10,9.26,8.72
2225,10,9.26,8.71
2230,10,9.27,8.7
2235,10,9.27,8.71
2240,10,9.27,8.73
2245,10,9.26,8.75
2250,10,9.25,8.76
2255,10,9.24,8.81
2260,10,9.24,8.85
2265,10,9.25,8.89
2270,10,9.26,8.92
2275,10,9.28,8.95
2280,10,9.3,8.97
2285,10,9.32,9.03
2290,10,9.34,9.09
2295,10,9.35,9.15
2300,10,9.36,9.21
2305,10,9.37,9.24
2310,10,9.36,9.27
2315,10,9.35,9.31
2320,10,9.34,9.37
2325,10,9.33,9.42
2330,10,9.28,9.48
2335,10,9.23,9.51
2340,10,9.18,9.53
2345,10,9.13,9.56
2350,10,9.09,9.64
2355,10,9.05,9.72
2360,10,9.01,9.8
2365,10,8.98,9.89
2370,10,8.96,9.95
2375,10,8.93,10
2380,10,8.94,10.06
2385,10,8.96,10.13
2390,10,8.97,10.19
2395,10,8.99,10.25
2400,10,9.01,10.25
2405,10,9.04,10.25
2410,10,9.07,10.29
2415,10,9.08,10.32
2420,10,9.09,10.36
2425,10,9.11,10.39
2430,10,9.15,10.42
2435,10,9.2,10.46
2440,10,9.24,10.5
2445,10,9.29,10.53
2450,10,9.32,10.57
2455,10,9.35,10.61
2460,10,9.39,10.61
2465,10,9.47,10.62
2470,10,9.55,10.64
2475,10,9.63,10.65
2480,10,9.67,10.67
2485,10,9.72,10.69
2490,10,9.77,10.7
2495,10,9.86,10.72
2500,10,9.96,10.69
2505,10,10.05,10.66
2510,10,10.15,10.63
2515,10,10.2,10.6
2520,10,10.25,10.55
2525,10,10.27,10.51
2530,10,10.3,10.5
2535,10,10.32,10.49
2540,10,10.35,10.48
2545,10,10.32,10.47
2550,10,10.3,10.5
2555,10,10.31,10.53
2560,10,10.33,10.53
2565,10,10.35,10.53
2570,10,10.37,10.53
2575,10,10.41,10.53
2580,10,10.47,10.49
2585,10,10.53,10.46
