T,,,
2645,10,11.08,11.68
2650,10,11.08,11.68
2655,10,11.09,11.67
2660,10,11.1,11.66
2665,10,11.11,11.65
2670,10,11.11,11.64
2675,10,11.12,11.64
2680,10,11.13,11.64
2685,10,11.15,11.64
2690,10,11.16,11.64
2695,10,11.18,11.64
2700,10,11.19,11.67
2705,10,11.2,11.7
2710,10,11.19,11.73
2715,10,11.18,11.76
2720,10,11.18,11.8
2725,10,11.17,11.82
2730,10,11.15,11.81
2735,10,11.1,11.8
2740,10,11.06,11.79
2745,10,11.01,11.78
2750,10,10.96,11.75
2755,10,10.92,11.69
2760,10,10.89,11.63
2765,10,10.87,11.57
2770,10,10.86,11.52
2775,10,10.85,11.46
2780,10,10.83,11.43
2785,10,10.85,11.36
2790,10,10.86,11.3
2795,10,10.88,11.23
2800,10,10.9,11.17
2805,10,10.92,11.13
2810,10,10.95,11.09
2815,10,10.95,11
2820,10,10.96,10.92
2825,10,10.97,10.84
2830,10,10.99,10.76
2835,10,11,10.72
2840,10,11.01,10.67
2845,10,11.02,10.63
2850,10,11.04,10.59
2855,10,11.06,10.54
2860,10,11.08,10.5
2865,10,11.1,10.5
2870,10,11.12,10.5
2875,10,11.14,10.43
2880,10,11.15,10.36
2885,10,11.15,10.3
2890,10,11.16,10.23
2895,10,11.17,10.16
2900,10,11.16,10.1
2905,10,11.14,10.03
2910,10,11.12,9.93
2915,10,11.1,9.83
2920,10,11.08,9.72
2925,10,11.06,9.69
2930,10,11.06,9.65
2935,10,11.08,9.61
2940,10,11.1,9.57
2945,10,11.13,9.5
2950,10,11.15,9.43
2955,10,11.19,9.36
2960,10,11.22,9.33
2965,10,11.25,9.29
2970,10,11.27,9.26
2975,10,11.29,9.23
2980,10,11.31,9.15
2985,10,11.29,9.08
2990,10,11.28,9
2995,10,11.26,8.96
3000,10,11.25,8.92
3005,10,11.23,8.88
3010,10,11.21,8.83
3015,10,11.21,8.77
3020,10,11.2,8.72
3025,10,11.18,8.66
3030,10,11.17,8.64
3035,10,11.16,8.63
3040,10,11.15,8.61
3045,10,11.16,8.59
3050,10,11.17,8.57
3055,10,11.18,8.57
3060,10,11.19,8.56
3065,10,11.2,8.57
3070,10,11.22,8.58
3075,10,11.28,8.59
3080,10,11.34,8.59
3085,10,11.4,8.6
3090,10,11.46,8.64
3095,10,11.5,8.69
3100,10,11.47,8.73
3105,10,11.44,8.76
3110,10,11.41,8.8
3115,10,11.39,8.83
3120,10,11.36,8.87
3125,10,11.29,8.89
3130,10,11.17,8.91
3135,10,11.05,8.94
3140,10,10.94,8.93
3145,10,10.82,8.92
3150,10,10.77,8.91
3155,10,10.72,8.94
3160,10,10.66,8.97
3165,10,10.54,8.99
3170,10,10.42,9.02
3175,10,10.3,9.06
3180,10,10.23,9.1
3185,10,10.16,9.14
3190,10,10.09,9.24
3195,10,10.03,9.34
3200,10,9.98,9.45
3205,10,9.92,9.51
3210,10,9.86,9.58
3215,10,9.87,9.64
3220,10,9.87,9.74
3225,10,9.88,9.85
3230,10,9.88,9.96
3235,10,9.88,10.07
3240,10,9.87,10.11
3245,10,9.86,10.15
3250,10,9.86,10.16
3255,10,9.85,10.18
3260,10,9.83,10.2
3265,10,9.82,10.21
3270,10,9.8,10.19
3275,10,9.79,10.17
3280,10,9.78,10.15
3285,10,9.77,10.14
3290,10,9.77,10.12
3295,10,9.73,10.11
3300,10,9.7,10.11
3305,10,9.67,10.12
3310,10,9.64,10.16
3315,10,9.61,10.2
3320,10,9.59,10.24
3325,10,9.55,10.28
3330,10,9.52,10.32
3335,10,9.48,10.35
3340,10,9.45,10.37
3345,10,9.44,10.4
3350,10,9.43,10.42
3355,10,9.42,10.45
3360,10,9.4,10.44
3365,10,9.38,10.43
3370,10,9.36,10.45
3375,10,9.35,10.47
3380,10,9.34,10.48
3385,10,9.33,10.5
